100
0.434254	0.429621	0.232428	0.383417	0.529995	0.556100	0.071255	0.547382	0.518966	0.851392	0.813113	0.644835	0.705981	0.482761	0.379370	0.352833	0.200288	0.263803	0.114566	0.605411	0.657573	0.129212	0.617399	0.145188	0.556385	0.634487	0.204976	0.498754	0.470445	0.798510	0.493664	0.569226	0.874649	0.774378	0.465495	0.167866	0.345016	0.402655	0.472444	0.525636	0.704300	0.701687	0.359201	0.586645	0.597190	0.869077	0.715084	0.570334	0.756436	0.293160	0.609654	0.582620	0.281368	0.353965	0.593959	0.243117	0.339421	0.563350	0.736781	0.665805	0.453227	0.458870	0.350623	0.443086	0.826310	0.485387	0.766962	0.339131	0.783261	0.581517	0.692836	0.589509	0.449488	0.551228	0.500461	0.821895	0.469911	0.235275	0.441456	0.722068	0.632582	0.343208	0.442787	0.696985	0.820182	0.574910	0.504232	0.767890	0.247086	0.743192	0.366387	0.334929	0.456964	0.740087	0.854752	0.265953	0.232970	0.324717	0.681607	0.313835	
0.795360	0.484191	0.170421	0.464852	0.530780	0.352698	0.520847	0.468084	0.370509	0.722942	0.644835	0.628924	0.323220	0.444379	0.444403	0.731421	0.414415	0.792290	0.420994	0.435921	0.558955	0.394772	0.593131	0.781620	0.663181	0.580291	0.417404	0.400521	0.750144	0.394371	0.625251	0.581455	0.515858	0.551118	0.769817	0.671027	0.240687	0.289289	0.598661	0.361713	0.237934	0.604645	0.256005	0.781762	0.272389	0.637537	0.765375	0.601751	0.568772	0.612434	0.506501	0.588199	0.035714	0.507661	0.676379	0.436285	0.337504	0.780889	0.379639	0.578980	0.379408	0.325972	0.177815	0.276717	0.275420	0.509401	0.876668	0.308810	0.370219	0.364353	0.791326	0.480754	0.580537	0.319623	0.571569	0.579864	0.608707	0.523821	0.577382	0.452022	0.694622	0.021193	0.498600	0.290162	0.500423	0.321727	0.560396	0.182981	0.789784	0.641208	0.448294	0.397379	0.607786	0.577557	0.511366	0.289754	0.480128	0.161139	0.466121	0.366163	
0.234667	0.463856	0.220218	0.541136	0.383043	0.800736	0.441658	0.173669	0.216936	0.596926	0.705981	0.323220	0.686223	0.794219	0.035218	0.533038	0.210457	0.304682	0.464318	0.665778	0.595093	0.324297	0.256137	0.860557	0.754191	0.436759	0.664932	0.853493	0.573570	0.614081	0.243542	0.239066	0.616582	0.600697	0.492703	0.727323	0.728865	0.313268	0.505972	0.360085	0.425801	0.487643	0.464952	0.650732	0.327010	0.276977	0.406779	0.479386	0.842322	0.700971	0.209338	0.442215	0.596337	0.378165	0.868870	0.694867	0.357432	0.477061	0.348336	0.050987	0.308288	0.370553	0.630714	0.259280	0.634389	0.459376	0.608582	0.662940	0.360897	0.624773	0.566729	0.339482	0.328500	0.738381	0.453888	0.631632	0.477568	0.864049	0.608683	0.725625	0.824261	0.465112	0.760914	0.605624	0.666645	0.691450	0.236177	0.185886	0.429838	0.671671	0.563475	0.772952	0.616710	0.520823	0.804591	0.365475	0.553513	0.788102	0.502476	0.627712	
0.617586	0.611543	0.544223	0.306251	0.551229	0.508272	0.780763	0.208754	0.650757	0.533529	0.482761	0.444379	0.794219	0.834369	0.736670	0.291043	0.228578	0.382781	0.584381	0.525648	0.652690	0.147022	0.560496	0.470105	0.290729	0.497335	0.768886	0.331927	0.292036	0.541360	0.618940	0.617744	0.731876	0.541737	0.316217	0.454987	0.567019	0.741957	0.402521	0.520504	0.422359	0.372834	0.205634	0.397337	0.534681	0.288786	0.418076	0.287315	0.438524	0.367725	0.423085	0.352421	0.707843	0.888442	0.519370	0.961735	0.476145	0.656208	0.612067	0.340812	0.431485	0.203509	0.939737	0.368099	0.312191	0.674078	0.366133	0.681990	0.791274	0.640030	0.483720	0.166201	0.272820	0.793210	0.489624	0.387390	0.425076	0.853961	0.680950	0.192191	0.664089	0.498870	0.621118	0.375658	0.349143	0.693561	0.514302	0.646031	0.420914	0.549512	0.338229	0.514711	0.268766	0.807828	0.838962	0.618851	0.452080	0.604335	0.472000	0.588761	
0.232362	0.419354	0.726536	0.561863	0.386782	0.314693	0.299668	0.401753	0.282113	0.407119	0.379370	0.444403	0.035218	0.736670	0.078069	0.674541	0.467626	0.240914	0.349441	0.155141	0.750540	0.440703	0.260819	0.353578	0.511911	0.244361	0.357007	0.616721	0.669057	0.668882	0.653401	0.521859	0.553605	0.338185	0.490848	0.363810	0.337829	0.165677	0.616043	0.828661	0.551717	0.519455	0.420550	0.480043	0.251640	0.289402	0.510387	0.527358	0.333644	0.724575	0.501442	0.470300	0.953816	0.499531	0.449557	0.518406	0.788249	0.724413	0.746391	0.333039	0.296824	0.412454	0.247686	0.439572	0.339803	0.846089	0.512816	0.223270	0.642881	0.364247	0.294995	0.658087	0.578008	0.497039	0.220398	0.518102	0.199895	0.114665	0.700216	0.408337	0.465353	0.215948	0.407724	0.333773	0.508658	0.430362	0.832952	0.047238	0.441000	0.315868	0.172496	0.110733	0.398262	0.318672	0.283048	0.524374	0.563593	0.755144	0.881091	0.659844	
0.329964	0.667851	0.230763	0.737705	0.259831	0.208035	0.494309	0.534397	0.069196	0.857003	0.352833	0.731421	0.533038	0.291043	0.674541	0.705951	0.368321	0.655538	0.113378	0.433498	0.259245	0.625465	0.584984	0.826166	0.242795	0.377719	0.595533	0.718587	0.461377	0.595970	0.440290	0.863300	0.370341	0.642602	0.326283	0.569482	0.796109	0.390746	0.179231	0.520542	0.403579	0.489792	0.666297	0.184843	0.384247	0.450307	0.199603	0.432725	0.311556	0.613205	0.559189	0.818196	0.708693	0.251602	0.583238	0.282104	0.256266	0.298865	0.369948	0.594865	0.626152	0.341959	0.324005	0.437047	0.524055	0.763167	0.331476	0.690248	0.696242	0.273123	0.540973	0.463940	0.093253	0.267400	0.531877	0.440530	0.326121	0.817038	0.339634	0.318117	0.412281	0.585932	0.913791	0.922521	0.438953	0.086371	0.405629	0.489902	0.971036	0.431660	0.512213	0.463875	0.788198	0.740470	0.822931	0.608251	0.203818	0.364394	0.221380	0.065183	
0.680662	0.453439	0.428728	0.941247	0.204909	0.171519	0.485764	0.502175	0.587548	0.506932	0.200288	0.414415	0.210457	0.228578	0.467626	0.368321	0.614627	0.503098	0.650170	0.556458	0.318961	0.446175	0.622367	0.147388	0.479013	0.694250	0.321136	0.865646	0.672568	0.465685	0.536430	0.196076	0.621569	0.435755	0.786337	0.667451	0.617724	0.267269	0.449314	0.326690	0.848398	0.876706	0.593186	0.628415	0.154313	0.300367	0.705555	0.559874	0.537852	0.466991	0.211078	0.625917	0.389244	0.735851	0.690661	0.537679	0.872062	0.784570	0.646872	0.429407	0.546774	0.565600	0.150467	0.136308	0.312355	0.736138	0.674074	0.562977	0.628192	0.255191	0.739315	0.602318	0.373031	0.160453	0.262020	0.901212	0.701133	0.474185	0.057467	0.307386	0.288393	0.830463	0.107834	0.238506	0.327788	0.427785	0.743862	0.264007	0.443109	0.267676	0.568918	0.331299	0.330226	0.407350	0.515263	0.757192	0.705813	0.168901	0.189507	0.622672	
0.608446	0.366799	0.795329	0.208482	0.600091	0.648874	0.451734	0.285588	0.470844	0.859262	0.263803	0.792290	0.304682	0.382781	0.240914	0.655538	0.503098	0.186571	0.567631	0.482697	0.927208	0.779088	0.663946	0.664851	0.264371	0.638450	0.224289	0.425802	0.756838	0.916273	0.437080	0.393469	0.819532	0.201207	0.534474	0.582605	0.328051	0.159382	0.338579	0.316670	0.567650	0.677289	0.713601	0.776067	0.668281	0.498511	0.708468	0.256261	0.612504	0.722773	0.380072	0.757440	0.777255	0.854392	0.362752	0.537774	0.103780	0.358045	0.599401	0.324557	0.352513	0.585764	0.627474	0.410750	0.539214	0.522981	0.102028	0.688710	0.531112	0.487620	0.310805	0.403979	0.698329	0.584101	0.225432	0.306291	0.286650	0.382822	0.833687	0.556687	0.324735	0.477198	0.655066	0.643506	0.763800	0.593898	0.314735	0.890966	0.529411	0.393174	0.594008	0.765023	0.371373	0.656221	0.626368	0.809839	0.615312	0.578663	0.567565	0.780315	
0.669007	0.526678	0.170165	0.404546	0.513186	0.177567	0.539101	0.031543	0.759280	0.374331	0.114566	0.420994	0.464318	0.584381	0.349441	0.113378	0.650170	0.567631	0.780446	0.335387	0.525647	0.326255	0.479079	0.101781	0.673619	0.550956	0.432698	0.463290	0.755046	0.271249	0.295844	0.234073	0.519101	0.584865	0.235680	0.659961	0.773882	0.915575	0.163482	0.397958	0.654978	0.436162	0.507748	0.223796	0.390923	0.381473	0.365880	0.370107	0.744455	0.912790	0.557862	0.544116	0.382797	0.098794	0.316553	0.507636	0.700248	0.649456	0.466931	0.678717	0.135249	0.328271	0.567032	0.462001	0.730798	0.623317	0.426959	0.825563	0.601030	0.161569	0.385169	0.541772	0.632023	0.635956	0.452140	0.211499	0.709970	0.178714	0.524351	0.496940	0.761674	0.706530	0.579983	0.663720	0.489204	0.490386	0.260981	0.684651	0.435744	0.604968	0.455559	0.417748	0.690120	0.524627	0.890219	0.517724	0.778989	0.534988	0.809216	0.169825	
0.536146	0.404769	0.482618	0.507634	0.249646	0.094181	0.484185	0.348101	0.644288	0.541676	0.605411	0.435921	0.665778	0.525648	0.155141	0.433498	0.556458	0.482697	0.335387	0.740365	0.842003	0.803672	0.787587	0.404567	0.504706	0.494771	0.408222	0.555314	0.642091	0.542012	0.170596	0.620450	0.255324	0.412563	0.334513	0.729543	0.513360	0.697890	0.581029	0.297625	0.609813	0.100247	0.821633	0.551190	0.617330	0.719446	0.914733	0.385860	0.133833	0.361535	0.265760	0.342854	0.600765	0.106747	0.402174	0.690893	0.319867	0.418201	0.562193	0.401834	0.682101	0.763282	0.671676	0.473098	0.187430	0.386608	0.759936	0.680862	0.317652	0.693605	0.458222	0.275867	0.656021	0.505273	0.509891	0.781619	0.914040	0.238559	0.319208	0.310102	0.562313	0.330357	0.503750	0.429781	0.581584	0.437216	0.684565	0.091729	0.328696	0.859149	0.405505	0.467220	0.584093	0.633581	0.279153	0.406328	0.906671	0.616181	0.563091	0.422308	
0.715051	0.040901	0.670319	0.611956	0.506751	0.843701	0.406398	0.419866	0.502974	0.627921	0.657573	0.558955	0.595093	0.652690	0.750540	0.259245	0.318961	0.927208	0.525647	0.842003	0.203699	0.470570	0.468187	0.543395	0.345149	0.448590	0.438853	0.589946	0.300803	0.470148	0.648719	0.483617	0.482014	0.520319	0.718279	0.746654	0.398817	0.523951	0.560370	0.892625	0.303732	0.439001	0.475451	0.527543	0.626647	0.817902	0.318184	0.640945	0.745537	0.077801	0.927606	0.835693	0.416044	0.477880	0.145700	0.762614	0.286886	0.697390	0.539018	0.255839	0.383457	0.641505	0.177406	0.776802	0.848510	0.246376	0.455777	0.426407	0.581606	0.511424	0.612912	0.798230	0.579477	0.247069	0.500810	0.672840	0.492979	0.820288	0.644015	0.460690	0.730842	0.519974	0.139045	0.421473	0.628727	0.308195	0.796856	0.606371	0.632097	0.423114	0.407232	0.231321	0.631988	0.567500	0.971741	0.470553	0.411926	0.700765	0.474092	0.531503	
0.492895	0.135093	0.592462	0.533794	0.367181	0.566411	0.409886	0.563446	0.404350	0.261543	0.129212	0.394772	0.324297	0.147022	0.440703	0.625465	0.446175	0.779088	0.326255	0.803672	0.470570	0.978564	0.769117	0.485718	0.573053	0.406542	0.484981	0.547486	0.444428	0.491650	0.323861	0.374618	0.304837	0.508614	0.409519	0.196819	0.724222	0.563107	0.382452	0.510007	0.594854	0.814453	0.443676	0.561982	0.625916	0.907322	0.608701	0.293681	0.258601	0.334723	0.636518	0.464681	0.328996	0.527301	0.170055	0.691124	0.576863	0.947500	0.109060	0.564856	0.414633	0.373630	0.345152	0.510920	0.499823	0.715626	0.464172	0.566287	0.351183	0.899288	0.177270	0.470569	0.675416	0.446124	0.620361	0.278738	0.711008	0.611543	0.501771	0.148644	0.674735	0.527390	0.514405	0.395541	0.506935	0.156264	0.699389	0.494476	0.562540	0.417647	0.938162	0.705482	0.719566	0.096873	0.188827	0.419183	0.633782	0.885421	0.469425	0.314363	
0.747112	0.454087	0.424678	0.585274	0.163869	0.635982	0.507346	0.383671	0.664964	0.192269	0.617399	0.593131	0.256137	0.560496	0.260819	0.584984	0.622367	0.663946	0.479079	0.787587	0.468187	0.769117	0.131831	0.310864	0.374098	0.187600	0.436197	0.246661	0.886582	0.767868	0.832058	0.645390	0.533844	0.900330	0.683754	0.539510	0.831070	0.390492	0.312175	0.882027	0.668212	0.552628	0.388700	0.772975	0.234485	0.415282	0.524930	0.700859	0.457615	0.642343	0.472970	0.486531	0.368064	0.436982	0.726494	0.177107	0.724556	0.489496	0.480899	0.489858	0.458669	0.475117	0.412474	0.660742	0.732229	0.332162	0.808603	0.672008	0.343803	0.464652	0.130713	0.812934	0.226442	0.570219	0.342495	0.426248	0.913969	0.481660	0.740439	0.615954	0.385021	0.485743	0.781059	0.437358	0.106031	0.489179	0.684522	0.622920	0.259882	0.294090	0.738580	0.257208	0.596359	0.764224	0.684426	0.165548	0.405871	0.458764	0.774899	0.349620	
0.823840	0.219668	0.385223	0.686249	0.434959	0.468940	0.525378	0.080976	0.366021	0.707579	0.145188	0.781620	0.860557	0.470105	0.353578	0.826166	0.147388	0.664851	0.101781	0.404567	0.543395	0.485718	0.310864	0.277611	0.751599	0.501426	0.340371	0.607034	0.589636	0.177640	0.167678	0.596030	0.217760	0.258953	0.814479	0.117319	0.389389	0.568679	0.537416	0.380125	0.353139	0.288142	0.569569	0.491847	0.488127	0.299798	0.559224	0.165945	0.657953	0.121296	0.635503	0.400891	0.837577	0.323693	0.267124	0.360718	0.319740	0.479932	0.600504	0.371174	0.558936	0.867448	0.674854	0.789995	0.265296	0.097599	0.420778	0.455144	0.452371	0.210787	0.519840	0.204085	0.728970	0.371044	0.660322	0.824381	0.277061	0.225134	0.578829	0.754790	0.408310	0.913946	0.742342	0.452367	0.616372	0.471163	0.786579	0.204789	0.254948	0.436897	0.185918	0.818340	0.279053	0.834091	0.566739	0.534693	0.662000	0.197701	0.532633	0.375028	
0.595930	0.309896	0.719253	0.691023	0.413479	0.258018	0.265764	0.310714	0.774999	0.211017	0.556385	0.663181	0.754191	0.290729	0.511911	0.242795	0.479013	0.264371	0.673619	0.504706	0.345149	0.573053	0.374098	0.751599	0.558565	0.484578	0.409391	0.477891	0.501275	0.570192	0.941707	0.623925	0.478386	0.384911	0.550798	0.453440	0.343082	0.686454	0.542676	0.199863	0.482454	0.167100	0.751011	0.509312	0.472560	0.192141	0.647351	0.589719	0.186570	0.477113	0.434461	0.794304	0.544869	0.164044	0.238993	0.441678	0.531459	0.230576	0.162600	0.420885	0.098584	0.632498	0.550272	0.231354	0.936166	0.437642	0.451286	0.115075	0.457260	0.855552	0.758741	0.600412	0.748614	0.452510	0.455676	0.625121	0.667622	0.308413	0.591085	0.455438	0.505660	0.330503	0.639584	0.699778	0.923539	0.868730	0.648379	0.415999	0.308740	0.517332	0.613458	0.440540	0.433610	0.201691	0.358184	0.723177	0.369797	0.436366	0.485690	0.612447	
0.207073	0.462533	0.909873	0.342884	0.805841	0.682122	0.298452	0.464838	0.529731	0.123534	0.634487	0.580291	0.436759	0.497335	0.244361	0.377719	0.694250	0.638450	0.550956	0.494771	0.448590	0.406542	0.187600	0.501426	0.484578	0.888391	0.465409	0.670500	0.852162	0.792730	0.840187	0.245394	0.450324	0.777344	0.348503	0.753549	0.622863	0.082981	0.766173	0.508436	0.582988	0.550042	0.428784	0.714501	0.696074	0.442902	0.480872	0.396884	0.401938	0.777904	0.321571	0.302892	0.621812	0.480623	0.343679	0.722192	0.136836	0.731400	0.358910	0.380635	0.746424	0.777573	0.710897	0.564192	0.437135	0.269155	0.423308	0.269399	0.356931	0.906075	0.192073	0.523864	0.057580	0.872316	0.657018	0.073247	0.430321	0.492385	0.327564	0.450538	0.416450	0.764199	0.556385	0.469143	0.399796	0.346750	0.465416	0.868565	0.597648	0.599392	0.593466	0.341603	0.687342	0.362437	0.435149	0.124227	0.593147	0.387723	0.879320	0.555123	
0.601904	0.084927	0.362300	0.703603	0.416255	0.214771	0.473455	0.529391	0.638315	0.652115	0.204976	0.417404	0.664932	0.768886	0.357007	0.595533	0.321136	0.224289	0.432698	0.408222	0.438853	0.484981	0.436197	0.340371	0.409391	0.465409	0.203676	0.782437	0.449455	0.405722	0.556345	0.123750	0.498844	0.377972	0.565432	0.824290	0.381673	0.529942	0.508617	0.848949	0.600955	0.888448	0.342106	0.368763	0.849256	0.779297	0.415003	0.678981	0.561157	0.596191	0.411162	0.364704	0.365333	0.689679	0.224081	0.518277	0.425226	0.705508	0.606315	0.704765	0.639626	0.778043	0.521731	0.519212	0.807391	0.699407	0.741768	0.624041	0.726198	0.817484	0.583626	0.395195	0.690048	0.104318	0.081470	0.368480	0.714354	0.409486	0.727022	0.538794	0.245355	0.246520	0.416772	0.912705	0.782731	0.281454	0.537488	0.633081	0.419914	0.637831	0.736061	0.396288	0.702775	0.642286	0.194604	0.751472	0.907087	0.593939	0.395081	0.578930	
